PeriodoInforme,RUT,RazonSocial,Planta,Punto de Descarga,Norma,Parametro,Tipo Muestra,Limite exigido,Unidad,Frecuencia exigida,RPM,Fecha emisión RPM
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Hidrocarburos Totales,COMPUESTO,5,mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Hierro Disuelto,COMPUESTO,2,mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Indice Fenol ,COMPUESTO,"0,5",mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Manganeso,COMPUESTO,"0,5",mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Mercurio,COMPUESTO,"0,005",mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Molibdeno,COMPUESTO,"0,07",mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Níquel,COMPUESTO,"0,5",mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Nitrógeno Total ,COMPUESTO,10,mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Plomo,COMPUESTO,"0,2",mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,SAAM,COMPUESTO,10,mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Selenio,COMPUESTO,"0,01",mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Sólidos Sedimentables,COMPUESTO,5,ml/L/h,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Sólidos Suspendidos Totales,COMPUESTO,80,mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Sulfato,COMPUESTO,1000,mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Sulfuro,COMPUESTO,1,mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Temperatura,PUNTUAL,30,°C,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA CURARREHUE,PUNTO 2 ESTERO SANTA ROSA (Aguas servidas),DS 90,Zinc,COMPUESTO,5,mg/L,1.0,1360,2020-08-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA EMPERADOR,PUNTO 1 RIO EMPERADOR GUILLERMO,DS 90,Aceites y Grasas,COMPUESTO,20,mg/L,2.0,166,2011-01-14
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA EMPERADOR,PUNTO 1 RIO EMPERADOR GUILLERMO,DS 90,Caudal,COMPUESTO,12960,m3/dia,30.0,166,2011-01-14
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA EMPERADOR,PUNTO 1 RIO EMPERADOR GUILLERMO,DS 90,DBO5,COMPUESTO,35,mgO2/L,2.0,166,2011-01-14
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA EMPERADOR,PUNTO 1 RIO EMPERADOR GUILLERMO,DS 90,Fósforo,COMPUESTO,10,mg/L,2.0,166,2011-01-14
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA EMPERADOR,PUNTO 1 RIO EMPERADOR GUILLERMO,DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,50,mg/L,2.0,166,2011-01-14
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA EMPERADOR,PUNTO 1 RIO EMPERADOR GUILLERMO,DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,16.0,166,2011-01-14
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA EMPERADOR,PUNTO 1 RIO EMPERADOR GUILLERMO,DS 90,Poder Espumógeno ,COMPUESTO,7,mm,2.0,166,2011-01-14
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA EMPERADOR,PUNTO 1 RIO EMPERADOR GUILLERMO,DS 90,Sólidos Suspendidos Totales,COMPUESTO,80,mg/L,2.0,166,2011-01-14
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA EMPERADOR,PUNTO 1 RIO EMPERADOR GUILLERMO,DS 90,Temperatura,PUNTUAL,35,°C,16.0,166,2011-01-14
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Aceites y Grasas,COMPUESTO,"24,8",mg/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Aluminio,COMPUESTO,"6,2",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Arsénico,COMPUESTO,"0,62",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Boro,COMPUESTO,"0,93",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Cadmio,COMPUESTO,"0,012",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Caudal,COMPUESTO,132120,m3/dia,30.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Cianuro,COMPUESTO,"0,248",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Cloruros,COMPUESTO,496,mg/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Cobre ,COMPUESTO,"1,24",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Coliformes Fecales o Termotolerantes,COMPUESTO,1000,NMP/100 ml,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Cromo Hexavalente ,COMPUESTO,"0,062",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,DBO5,COMPUESTO,"43,4",mgO2/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Fluoruro,COMPUESTO,"1,86",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Fósforo,COMPUESTO,"12,4",mg/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Hidrocarburos Fijos ,COMPUESTO,"12,4",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Hierro Disuelto,COMPUESTO,"6,2",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Indice Fenol ,COMPUESTO,"0,62",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Manganeso,COMPUESTO,"0,372",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Mercurio,COMPUESTO,"0,001",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Molibdeno,COMPUESTO,"1,24",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Níquel,COMPUESTO,"0,248",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,62,mg/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Pentaclorofenol,COMPUESTO,"0,01",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Plomo,COMPUESTO,"0,062",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Poder Espumógeno ,COMPUESTO,7,mm,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Selenio,COMPUESTO,"0,012",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Sólidos Suspendidos Totales,COMPUESTO,"99,2",mg/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Sulfato,COMPUESTO,1240,mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Sulfuro,COMPUESTO,"1,24",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Temperatura,PUNTUAL,40,°C,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Tetracloroeteno,COMPUESTO,"0,05",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Tolueno,COMPUESTO,"0,868",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Triclorometano,COMPUESTO,"0,248",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Xileno,COMPUESTO,"0,62",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA I y Aguas Servidas (Estero S/N 1),DS 90,Zinc,COMPUESTO,"3,72",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Aceites y Grasas,COMPUESTO,"29,4",mg/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Aluminio,COMPUESTO,"7,35",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Arsénico,COMPUESTO,"0,735",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Boro,COMPUESTO,"1,102",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Cadmio,COMPUESTO,"0,015",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Caudal,COMPUESTO,85665,m3/dia,30.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Cianuro,COMPUESTO,"0,294",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Cloruros,COMPUESTO,"587,999",mg/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Cobre ,COMPUESTO,"1,47",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Coliformes Fecales o Termotolerantes,COMPUESTO,1000,NMP/100 ml,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Cromo Hexavalente ,COMPUESTO,"0,073",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,DBO5,COMPUESTO,"51,45",mgO2/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Fluoruro,COMPUESTO,"2,205",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Fósforo,COMPUESTO,"14,7",mg/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Hidrocarburos Fijos ,COMPUESTO,"14,7",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Hierro Disuelto,COMPUESTO,"7,35",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Indice Fenol ,COMPUESTO,"0,735",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Manganeso,COMPUESTO,"0,441",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Mercurio,COMPUESTO,"0,001",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Molibdeno,COMPUESTO,"1,47",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Níquel,COMPUESTO,"0,294",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,"73,5",mg/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Pentaclorofenol,COMPUESTO,"0,01",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Plomo,COMPUESTO,"0,073",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Poder Espumógeno ,COMPUESTO,7,mm,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Selenio,COMPUESTO,"0,015",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Sólidos Suspendidos Totales,COMPUESTO,"117,6",mg/L,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Sulfato,COMPUESTO,1470,mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Sulfuro,COMPUESTO,"1,47",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Temperatura,PUNTUAL,40,°C,4.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Tetracloroeteno,COMPUESTO,"0,059",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Tolueno,COMPUESTO,"1,029",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Triclorometano,COMPUESTO,"0,294",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Xileno,COMPUESTO,"0,735",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA HORNOPIREN (102917),ETAPA II (Estero S/N 2),DS 90,Zinc,COMPUESTO,"4,41",mg/L,1.0,2779,2007-09-11
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Aceites y Grasas,COMPUESTO,20,mg/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Aluminio,COMPUESTO,1,mg/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Caudal,COMPUESTO,90115,m3/dia,30.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Cobre ,PUNTUAL,1,mg/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Cromo Total,COMPUESTO,"2,5",mg/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,DBO5,COMPUESTO,60,mgO2/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Fósforo,COMPUESTO,5,mg/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Hierro Disuelto,COMPUESTO,10,mg/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Indice Fenol ,COMPUESTO,"0,5",mg/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Manganeso,COMPUESTO,2,mg/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Molibdeno,COMPUESTO,"0,1",mg/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Níquel,COMPUESTO,2,mg/L,4.0,1970,2021-09-06
2024-04-01,  79872420-7,EXPORTADORA LOS FIORDOS LIMITADA,PISCICULTURA MAGDALENA (110067),PUNTO 1 SECTOR ISLA MAGDALENA,DS 90,Nitrógeno Total  Kjeldahl,PUNTUAL,50,mg/L,4.0,1970,2021-09-06
