id,PeriodoInforme,RUT,RazonSocial,Planta,PuntoDeDescarga,CuerpoReceptor,Norma,Muestra,Parametro,Unidad,ValorReportado,TipoDeControl,Laboratorio,UnidadFiscalizable,departamento,ComunaId,comuna,NombreCategoria,NombreSubCategoria,Direccion,NumeroRCA,FechaRCA
6049,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272261,pH,Unidad,74.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6050,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272262,pH,Unidad,74.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6051,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272263,pH,Unidad,74.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6052,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272264,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6053,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272265,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6054,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272266,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6055,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272267,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6056,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272268,pH,Unidad,71.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6057,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272269,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6058,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272270,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6059,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272271,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6060,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272272,pH,Unidad,71.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6061,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272273,pH,Unidad,71.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6062,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272274,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6063,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272275,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6064,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272276,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6065,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272277,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6066,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272278,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6067,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272279,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6068,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272280,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6069,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272281,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6070,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272339,Caudal,m3/dia,5953.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6071,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272340,Caudal,m3/dia,3576.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6072,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272341,Caudal,m3/dia,3344.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6073,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272342,Caudal,m3/dia,2951.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6074,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272343,Caudal,m3/dia,892.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6075,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272344,Caudal,m3/dia,4054.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6076,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272345,Caudal,m3/dia,2994.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6077,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272346,Caudal,m3/dia,42705.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6078,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272347,Caudal,m3/dia,270395.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6079,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272348,Caudal,m3/dia,2464.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6080,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272349,Caudal,m3/dia,8044.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6081,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272350,Caudal,m3/dia,7456.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6082,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272351,Caudal,m3/dia,11287.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6083,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272352,Caudal,m3/dia,47336.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6084,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272353,Caudal,m3/dia,1198.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6085,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272354,Caudal,m3/dia,2132.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6086,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272355,Caudal,m3/dia,6299.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6087,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272356,Caudal,m3/dia,60338.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6088,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272357,Caudal,m3/dia,7735.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6089,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272358,Caudal,m3/dia,4852.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6090,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272359,Caudal,m3/dia,222552.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6091,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272360,Caudal,m3/dia,65039.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6092,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272361,Caudal,m3/dia,1689.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6093,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272362,Caudal,m3/dia,3175.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6094,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272363,Caudal,m3/dia,3459.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6095,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272364,Caudal,m3/dia,3449.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6096,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272365,Caudal,m3/dia,6417.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6097,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272366,Caudal,m3/dia,3592.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6098,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272367,Caudal,m3/dia,8778.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6099,01-06-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6272368,Caudal,m3/dia,3154.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
6100,01-07-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,172391,Aceites y Grasas,mg/L,140.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
6101,01-07-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,172391,Aluminio,mg/L,15.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
6102,01-07-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,172391,Arsénico,mg/L,1.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
6103,01-07-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,172391,Cadmio,mg/L,2.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
6104,01-07-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,172391,Cianuro,mg/L,1.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
6105,01-07-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,172391,Cobre ,mg/L,1.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
6106,01-07-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,6361405,Coliformes Fecales o Termotolerantes,NMP/100 ml,20.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
